"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"OXLCL","OXLCL","OXLC","","BB","8.000000","06/13/2025","3/16/2024","3/31/2031","0.420000","6.75%","24.650000","22.680000","437.24","Cef","","87.000000","","","","","","23.540000","0.860000","-1.110000","23.420000","23.750000","0.520000","-0.880000","22.750000","24.680000","22.100000","24.680000","23.530000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXLCN","OXLCN","OXLC","","Term","8.000000","05/16/2025","6/30/2024","6/30/2029","0.150000","7.13%","24.600000","22.920000","437.24","Cef","","59.000000","","","","","","24.210000","1.290000","-0.390000","24.010000","24.100000","0.830000","0.440000","23.400000","24.500000","22.110000","24.500000","24.160000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXLCO","OXLCO","OXLC","","","8.000000","05/16/2025","8/31/2024","8/31/2029","0.130000","6.00%","23.370000","21.490000","437.24","Cef","","59.000000","","","","","","23.000000","1.510000","-0.370000","22.860000","22.780000","0.630000","0.980000","22.280000","23.220000","20.700000","23.470000","22.960000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXLCP","OXLCP","OXLC","","","8.000000","05/16/2025","2/28/2023","2/28/2027","0.130000","6.25%","24.000000","22.740000","437.24","Cef","","59.000000","","","","","","24.260000","1.520000","0.260000","24.210000","23.980000","0.210000","1.180000","23.750000","24.460000","22.470000","24.460000","24.220000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXLCZ","OXLCZ","OXLC","","BB","8.000000","06/13/2025","1/31/2024","1/31/2027","0.310000","5.00%","23.690000","22.310000","437.24","Cef","","87.000000","","","","","","23.860000","1.550000","0.170000","23.900000","23.670000","-0.190000","0.800000","23.440000","24.370000","21.930000","24.370000","23.850000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXSQG","OXSQG","OXSQ","","BB","8.000000","06/20/2025","5/31/2024","7/31/2028","0.340000","5.50%","23.550000","21.500000","71.37","Cef","","4.000000","","","","","","23.500000","2.000000","-0.050000","23.240000","23.070000","1.140000","1.850000","22.750000","23.550000","21.300000","23.550000","23.180000","2.245700","2.260000","3.100000","2.600000","2.590000","2.260000","5.220000","0.160276","8.000000","6.190000","2.320000","-0.006327","-0.569789","-0.006327","-0.275581","-0.136269","-0.132934","-0.637205","-0.032026","0.000000","3098.567298","0.000000","255.222960","59.122313","44.372312","123.488239","132.734191","1.000000","54.010741","1.000000","89.482515","56.661655","56.157657","6.893382","9.340035"
"OXSQZ","OXSQZ","OXSQ","","BB","8.000000","06/20/2025","4/30/2022","4/30/2026","0.390000","6.25%","24.700000","23.480000","71.37","Cef","","4.000000","","","","","","24.980000","1.500000","0.280000","24.770000","24.600000","0.830000","1.540000","24.300000","25.000000","23.260000","25.000000","24.610000","2.245700","2.260000","3.100000","2.600000","2.590000","2.260000","5.220000","0.160276","8.000000","6.190000","2.320000","-0.006327","-0.569789","-0.006327","-0.275581","-0.136269","-0.132934","-0.637205","-0.032026","0.000000","3098.567298","0.000000","255.222960","59.122313","44.372312","123.488239","132.734191","1.000000","54.010741","1.000000","89.482515","56.661655","56.157657","6.893382","9.340035"
"PBI PRB","PBI-B","PBI","","BB","8.000000","05/23/2025","3/7/2018","3/7/2043","0.420000","6.70%","23.440000","16.070000","183.19","Integratedfreight&logistics","","66.000000","","","","","","19.030000","2.960000","-4.410000","19.860000","19.730000","-4.160000","-3.550000","17.310000","22.230000","14.770000","22.230000","18.920000","10.250000","4.620000","11.010000","7.670000","9.350000","2.300000","15.500000","1.877698","8.000000","3.960000","2.180000","3.456522","-0.338710","1.218615","-0.069028","0.336375","0.096257","1.588384","3.701835","","4779.689747","","26.806878","105.155137","62.709462","858.192203","741.177619","","82.771629","","10.293600","100.000000","78.951922","41.956569","47.570123"
"PDPA","PDPA","-","","","8.000000","05/16/2025","12/31/2026","12/31/2029","0.170000","8.00%","","","-","-","","59.000000","","","","","","25.060000","","","","","","","24.300000","25.840000","24.300000","25.840000","25.000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMT PRA","PMT-A","PMT","","","8.000000","05/28/2025","3/15/2024","NONE","0.510000","8.13%","24.770000","20.800000","87.13","Reit","","71.000000","","","","","","23.800000","3.000000","-0.970000","24.280000","24.330000","-1.960000","-2.170000","22.390000","26.000000","20.110000","26.000000","23.690000","12.580000","11.760000","14.980000","13.430000","14.590000","10.520000","21.530000","1.096095","8.000000","23.470000","7.360000","0.195817","-0.415699","0.069728","-0.160214","-0.063291","-0.137766","-0.463997","0.709239","","4219.586117","2.870236","264.743655","66.229951","43.985774","197.364678","253.525471","","73.189294","49.688635","92.783217","63.353256","55.677166","10.419079","16.929666"
"PMT PRB","PMT-B","PMT","","","8.000000","05/28/2025","6/15/2024","NONE","0.500000","8.00%","25.000000","20.270000","87.13","Reit","","71.000000","","","","","","23.800000","3.530000","-1.200000","24.260000","24.180000","-1.900000","-1.580000","22.760000","25.210000","19.800000","25.210000","23.690000","12.580000","11.760000","14.980000","13.430000","14.590000","10.520000","21.530000","1.096095","8.000000","23.470000","7.360000","0.195817","-0.415699","0.069728","-0.160214","-0.063291","-0.137766","-0.463997","0.709239","","4219.586117","2.870236","264.743655","66.229951","43.985774","197.364678","253.525471","","73.189294","49.688635","92.783217","63.353256","55.677166","10.419079","16.929666"
"PMT PRC","PMT-C","PMT","","","8.000000","05/28/2025","8/24/2026","NONE","0.420000","6.75%","21.210000","16.380000","87.13","Reit","","71.000000","","","","","","18.840000","2.460000","-2.370000","19.270000","19.750000","-2.230000","-4.630000","17.510000","21.660000","16.040000","21.660000","18.750000","12.580000","11.760000","14.980000","13.430000","14.590000","10.520000","21.530000","1.096095","8.000000","23.470000","7.360000","0.195817","-0.415699","0.069728","-0.160214","-0.063291","-0.137766","-0.463997","0.709239","","4219.586117","2.870236","264.743655","66.229951","43.985774","197.364678","253.525471","","73.189294","49.688635","92.783217","63.353256","55.677166","10.419079","16.929666"
"PMTU","PMTU","PMT","","BB","8.000000","06/13/2025","9/30/2025","9/30/2028","0.530000","8.50%","","24.250000","87.13","Reit","","87.000000","","","","","","25.070000","0.820000","","25.380000","25.570000","-1.230000","-1.940000","24.460000","26.200000","23.750000","26.490000","25.050000","12.580000","11.760000","14.980000","13.430000","14.590000","10.520000","21.530000","1.096095","8.000000","23.470000","7.360000","0.195817","-0.415699","0.069728","-0.160214","-0.063291","-0.137766","-0.463997","0.709239","","4219.586117","2.870236","264.743655","66.229951","43.985774","197.364678","253.525471","","73.189294","49.688635","92.783217","63.353256","55.677166","10.419079","16.929666"
"PMTV","PMTV","PMT","","","8.000000","06/13/2025","2/15/2027","2/15/2030","0.560000","9.00%","","","87.13","Reit","","87.000000","","","","","","25.010000","","","","","","","24.500000","25.790000","24.500000","25.790000","24.990000","12.580000","11.760000","14.980000","13.430000","14.590000","10.520000","21.530000","1.096095","8.000000","23.470000","7.360000","0.195817","-0.415699","0.069728","-0.160214","-0.063291","-0.137766","-0.463997","0.709239","","4219.586117","2.870236","264.743655","66.229951","43.985774","197.364678","253.525471","","73.189294","49.688635","92.783217","63.353256","55.677166","10.419079","16.929666"
"PNFPP","PNFPP","PNFP","","","8.000000","05/15/2025","9/1/2025","NONE","0.420000","6.75%","26.080000","21.000000","77.52","Regionalbank","","58.000000","","","","","","24.110000","3.110000","-1.970000","24.460000","24.360000","-1.440000","-1.040000","23.680000","25.290000","20.500000","25.290000","23.960000","102.060000","74.330000","131.910000","117.030000","103.790000","32.800000","131.910000","7.911691","8.000000","60.710000","33.810000","2.111585","-0.226291","0.373066","-0.226291","-0.127916","-0.016668","0.681107","2.018634","","5597.547103","","274.714778","59.935876","53.674546","548.616821","466.895085","","96.763652","","96.240077","57.427597","67.720936","27.182320","30.336236"
"PRIF PRD","PRIF-D","-","","","8.000000","06/20/2025","3/31/2022","6/30/2029","0.440000","7.00%","24.790000","22.450000","-","-","","4.000000","","","","","","24.590000","2.140000","-0.200000","24.120000","23.930000","1.930000","2.750000","23.390000","24.780000","20.300000","24.780000","24.170000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRF","PRIF-F","-","","","8.000000","06/20/2025","2/25/2023","6/30/2027","0.410000","6.63%","24.600000","23.370000","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRH","PRIF-H","-","","","8.000000","06/20/2025","5/6/2023","12/31/2026","0.380000","6.00%","","","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRI","PRIF-I","-","","","8.000000","06/20/2025","6/17/2024","6/30/2028","0.380000","6.13%","23.730000","22.130000","-","-","","4.000000","","","","","","25.330000","3.200000","1.600000","23.580000","23.310000","7.420000","8.650000","23.000000","25.510000","21.480000","25.510000","24.970000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRJ","PRIF-J","-","","","8.000000","06/20/2025","8/10/2024","12/31/2028","0.380000","6.00%","23.060000","22.360000","-","-","","4.000000","","","","","","23.770000","1.410000","0.710000","23.060000","23.000000","3.080000","3.350000","22.590000","23.990000","21.150000","23.990000","23.410000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRK","PRIF-K","-","","","8.000000","06/20/2025","9/30/2026","NONE","0.440000","7.00%","23.930000","19.450000","-","-","","4.000000","","","","","","23.260000","3.810000","-0.670000","22.310000","21.870000","4.240000","6.380000","20.200000","23.290000","18.960000","23.290000","22.840000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRL","PRIF-L","-","","","8.000000","06/20/2025","2/28/2025","3/31/2029","0.400000","6.38%","24.300000","21.960000","-","-","","4.000000","","","","","","23.980000","2.020000","-0.320000","23.420000","23.340000","2.390000","2.750000","22.120000","24.270000","21.440000","24.270000","23.600000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVCC","QVCC","QVCGA","","BB","9.500000","05/30/2025","11/26/2024","11/26/2068","0.390000","6.25%","21.680000","8.350000","403.43","Internetretail","","73.000000","","","","","","8.360000","0.010000","-13.320000","9.800000","11.700000","-14.660000","-28.560000","7.420000","14.000000","7.420000","15.100000","8.290000","3.140000","2.265000","39.735000","","","2.265000","731.000000","1.266770","9.500000","","","0.386313","-0.995705","0.386313","-0.920976","","","","","","0.000000","","0.000000","","","","","","1.000000","","1.000000","","","",""
"QVCD","QVCD","QVCGA","","BB","9.500000","05/30/2025","9/13/2023","9/13/2067","0.400000","6.38%","22.050000","8.310000","403.43","Internetretail","","73.000000","","","","","","8.590000","0.280000","-13.460000","9.880000","11.800000","-13.080000","-27.190000","7.230000","14.000000","7.230000","15.200000","8.510000","3.140000","2.265000","39.735000","","","2.265000","731.000000","1.266770","9.500000","","","0.386313","-0.995705","0.386313","-0.920976","","","","","","0.000000","","0.000000","","","","","","1.000000","","1.000000","","","",""
"RC PRE","RC-E","RC","","","8.000000","06/27/2025","6/10/2026","NONE","0.410000","6.50%","20.710000","17.390000","172.29","Reit","","11.000000","","","","","","15.770000","-1.620000","-4.940000","16.290000","17.950000","-3.190000","-12.150000","14.870000","19.730000","14.870000","19.730000","15.410000","4.400000","3.920000","9.540000","7.490000","4.990000","3.920000","16.780000","0.758076","8.000000","16.310000","6.120000","0.122449","-0.737783","0.122449","-0.538784","-0.412550","-0.118236","-0.730227","-0.281046","4.859866","1876.399006","4.859866","151.138685","40.267724","45.548263","83.812889","115.194598","83.439301","33.101708","83.439301","53.397837","38.910698","57.619440","4.999906","8.237977"
"RCB","RCB","RC","","BB","8.000000","01/09/2025","7/30/2022","7/30/2026","0.390000","6.20%","24.250000","23.450000","172.29","Reit","","22.000000","","","","","","23.970000","0.520000","-0.280000","24.150000","24.210000","-0.760000","-1.000000","23.500000","24.850000","22.930000","24.850000","23.680000","4.400000","3.920000","9.540000","7.490000","4.990000","3.920000","16.780000","0.758076","8.000000","16.310000","6.120000","0.122449","-0.737783","0.122449","-0.538784","-0.412550","-0.118236","-0.730227","-0.281046","4.859866","1876.399006","4.859866","151.138685","40.267724","45.548263","83.812889","115.194598","83.439301","33.101708","83.439301","53.397837","38.910698","57.619440","4.999906","8.237977"
"RCC","RCC","RC","","BB","8.000000","06/24/2025","2/15/2023","2/15/2026","0.360000","5.75%","23.910000","23.740000","172.29","Reit","","8.000000","","","","","","24.380000","0.640000","0.470000","24.550000","24.410000","-0.700000","-0.120000","23.970000","26.870000","23.140000","26.870000","24.050000","4.400000","3.920000","9.540000","7.490000","4.990000","3.920000","16.780000","0.758076","8.000000","16.310000","6.120000","0.122449","-0.737783","0.122449","-0.538784","-0.412550","-0.118236","-0.730227","-0.281046","4.859866","1876.399006","4.859866","151.138685","40.267724","45.548263","83.812889","115.194598","83.439301","33.101708","83.439301","53.397837","38.910698","57.619440","4.999906","8.237977"
