"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"DTW","DTE","BB","11.5","11/15/2024","12/1/2022","","0.330000","5.25%","25.420000","20.880000","c525","21.110000","0.230000","-4.310000","21.750000","22.900000","-2.940000","-7.810000","20.550000","25.110000","20.420000","25.170000","57.000000","20.990000","134.130000","108.400000","140.390000","120.700000","135.600000","86.940000","140.390000","28.060000","11.500000","113.550000","70.620000","0.542788","-0.044590","0.237362","-0.044590","0.111268","-0.010841","0.181242","0.899320","53.423050","85.986894","28.988930","85.986894","3.784107","-0.262404","56.735366","56.958218","68.692061","6.527284","78.342163","92.041470","79.357171","56.598214","27.227195","20.146732","-0.044590","-0.044590","0.237362","0.542788","0.542788","16.773127","0.237362","31.827305","85.986894","-0.010841","0.111268","0.100427","67.675500","45.550000","73.050299","48.986791","62.865372","49.021656","65.487521","81.909428","62.155879","<1B USD"
"DUK PRA","DUK","","11","11/15/2024","","","0.360000","5.75%","26.490000","22.910000","c550","24.480000","1.570000","-2.010000","24.850000","24.980000","-1.470000","-1.990000","24.060000","25.590000","22.710000","25.660000","57.000000","24.350000","117.300000","99.210000","125.270000","107.890000","120.810000","77.580000","125.270000","90.830000","11.000000","96.230000","68.400000","0.511988","-0.063623","0.182340","-0.063623","0.087218","-0.029054","0.218955","0.714912","50.959010","84.273968","24.587239","84.273968","3.161185","-0.717892","59.344886","49.000765","67.954184","6.627459","73.944006","95.160644","75.655195","52.159592","28.433503","17.471802","-0.063623","-0.063623","0.182340","0.511988","0.511988","16.383332","0.182340","26.600424","84.273968","-0.029054","0.087218","0.058165","83.532800","40.600000","76.092859","46.516197","59.745260","48.531643","64.842912","78.665160","58.285629","<1B USD"
"DUKB","DUK","BB","12","12/13/2024","","","0.350000","5.63%","26.080000","21.930000","c550","24.090000","2.160000","-1.990000","24.580000","24.730000","-2.010000","-2.570000","23.300000","25.460000","21.800000","25.500000","85.000000","24.070000","117.300000","99.210000","125.270000","107.890000","120.810000","77.580000","125.270000","90.830000","11.000000","96.230000","68.400000","0.511988","-0.063623","0.182340","-0.063623","0.087218","-0.029054","0.218955","0.714912","50.959010","84.273968","24.587239","84.273968","3.161185","-0.717892","59.344886","49.000765","67.954184","6.627459","73.944006","95.160644","75.655195","52.159592","28.433503","17.471802","-0.063623","-0.063623","0.182340","0.511988","0.511988","16.383332","0.182340","26.600424","84.273968","-0.029054","0.087218","0.058165","83.532800","40.600000","77.614716","46.516197","59.745260","48.531643","64.842912","78.665160","58.285629","<1B USD"
"ECF PRA","ECF","","16","12/16/2024","","","0.330000","5.25%","24.840000","21.830000","c525","21.640000","-0.190000","-3.200000","21.920000","22.500000","-1.260000","-3.840000","20.210000","24.360000","20.210000","24.430000","88.000000","21.630000","9.950000","8.080000","10.190000","9.820000","9.420000","7.020000","17.340000","0.136080","16.000000","11.980000","7.840000","0.417379","-0.426182","0.231436","-0.023553","0.013238","0.056263","-0.169449","0.269133","43.390313","51.643599","28.514851","87.880275","1.244947","1.415780","32.469509","29.764776","65.378823","70.229724","77.918776","88.451989","64.267145","72.951713","16.009758","11.005548","-0.023553","-0.426182","0.231436","0.417379","0.417379","15.186014","0.231436","31.264350","69.761937","0.056263","0.013238","0.069502","35.680400","90.100000","61.235369","28.922854","37.526644","29.120408","39.307619","68.685116","76.415288","<1B USD"
"EFSCP","EFSC","","NR","11/27/2024","","","0.310000","5.00%","21.750000","15.400000","c500","19.200000","3.800000","-2.550000","18.910000","19.630000","1.550000","-2.180000","17.200000","22.220000","13.680000","22.220000","69.000000","19.130000","52.000000","37.300000","63.130000","58.370000","56.650000","25.210000","63.130000","1.930000","","45.080000","26.250000","1.062674","-0.176303","0.394102","-0.176303","-0.109131","-0.082083","0.153505","0.980952","90.000000","74.132742","41.528150","74.132742","-1.924678","-2.044080","54.816129","60.480752","77.213260","90.983353","86.893382","47.537132","45.430312","39.236200","26.339984","21.330845","-0.176303","-0.176303","0.394102","1.062674","1.062674","23.352528","0.394102","46.717267","74.132742","-0.082083","-0.109131","-0.191214","42.325000","","","37.356810","48.177880","36.748862","49.342777","52.177248","47.017097","<1B USD"
"ELC","ETR","BB","15","11/29/2024","","","0.300000","4.88%","25.300000","20.020000","c475","19.910000","-0.110000","-5.390000","20.680000","21.650000","-3.740000","-8.060000","19.910000","23.430000","19.860000","23.450000","71.000000","19.850000","83.000000","52.070000","88.390000","74.840000","85.450000","42.890000","88.390000","35.350000","15.000000","66.450000","39.990000","0.935183","-0.060980","0.594008","-0.060980","0.109033","-0.028672","0.249059","1.075519","84.814642","84.511823","57.520645","84.511823","3.726216","-0.708335","61.427974","64.561423","75.588153","6.613662","93.876241","94.734445","79.013129","52.252723","29.396458","22.702579","-0.060980","-0.060980","0.594008","0.935183","0.935183","21.739074","0.594008","65.707893","84.511823","-0.028672","0.109033","0.080361","70.773750","80.200000","80.719463","41.597659","53.533644","41.229064","55.236439","81.607922","58.366835","<1B USD"
"EMP","ETR","BB","14.5","12/27/2024","","","0.310000","4.90%","25.300000","20.070000","c475","20.340000","0.270000","-4.960000","20.790000","21.870000","-2.160000","-7.000000","20.010000","23.610000","19.900000","24.230000","9.000000","20.060000","83.000000","52.070000","88.390000","74.840000","85.450000","42.890000","88.390000","35.350000","15.000000","66.450000","39.990000","0.935183","-0.060980","0.594008","-0.060980","0.109033","-0.028672","0.249059","1.075519","84.814642","84.511823","57.520645","84.511823","3.726216","-0.708335","61.427974","64.561423","75.588153","6.613662","93.876241","94.734445","79.013129","52.252723","29.396458","22.702579","-0.060980","-0.060980","0.594008","0.935183","0.935183","21.739074","0.594008","65.707893","84.511823","-0.028672","0.109033","0.080361","70.773750","80.200000","80.719463","41.597659","53.533644","41.229064","55.236439","81.607922","58.366835","<1B USD"
"ENJ","ETR","BB","14.5","11/29/2024","12/1/2017","","0.310000","5.00%","24.790000","19.490000","c500","20.170000","0.680000","-4.620000","20.830000","21.720000","-3.180000","-7.130000","19.950000","24.590000","19.310000","24.590000","71.000000","20.100000","83.000000","52.070000","88.390000","74.840000","85.450000","42.890000","88.390000","35.350000","15.000000","66.450000","39.990000","0.935183","-0.060980","0.594008","-0.060980","0.109033","-0.028672","0.249059","1.075519","84.814642","84.511823","57.520645","84.511823","3.726216","-0.708335","61.427974","64.561423","75.588153","6.613662","93.876241","94.734445","79.013129","52.252723","29.396458","22.702579","-0.060980","-0.060980","0.594008","0.935183","0.935183","21.739074","0.594008","65.707893","84.511823","-0.028672","0.109033","0.080361","70.773750","80.200000","80.719463","41.597659","53.533644","41.229064","55.236439","81.607922","58.366835","<1B USD"
"ENO","ETR","BB","13","12/27/2024","","","0.340000","5.50%","25.400000","20.750000","c550","21.500000","0.750000","-3.900000","22.080000","23.050000","-2.610000","-6.740000","21.210000","25.260000","20.500000","25.320000","9.000000","21.190000","83.000000","52.070000","88.390000","74.840000","85.450000","42.890000","88.390000","35.350000","15.000000","66.450000","39.990000","0.935183","-0.060980","0.594008","-0.060980","0.109033","-0.028672","0.249059","1.075519","84.814642","84.511823","57.520645","84.511823","3.726216","-0.708335","61.427974","64.561423","75.588153","6.613662","93.876241","94.734445","79.013129","52.252723","29.396458","22.702579","-0.060980","-0.060980","0.594008","0.935183","0.935183","21.739074","0.594008","65.707893","84.511823","-0.028672","0.109033","0.080361","70.773750","80.200000","80.719463","41.597659","53.533644","41.229064","55.236439","81.607922","58.366835","<1B USD"
"EQH PRA","EQH","","10.5","11/29/2024","","","0.330000","5.25%","23.770000","17.790000","c525","20.070000","2.280000","-3.700000","20.500000","21.660000","-2.110000","-7.340000","18.410000","23.800000","17.260000","23.890000","71.000000","20.000000","51.610000","36.460000","56.000000","46.570000","52.260000","17.330000","56.000000","15.680000","10.500000","26.050000","10.630000","1.978073","-0.078393","0.415524","-0.078393","0.108224","-0.012438","0.981190","3.855127","90.000000","82.944643","43.241909","82.944643","3.705276","-0.302345","112.087343","184.505241","85.132195","6.703912","87.791617","97.503231","78.888685","56.208994","52.814886","63.022171","-0.078393","-0.078393","0.415524","1.978073","1.978073","34.937345","0.415524","48.752306","82.944643","-0.012438","0.108224","0.095786","62.414000","35.650000","66.308210","32.859862","42.498688","30.436980","41.039556","81.498865","61.816499","<1B USD"
"EQH PRC","EQH","","10.5","11/29/2024","","","0.270000","4.30%","21.080000","13.950000","c425","16.310000","2.360000","-4.770000","17.020000","18.190000","-4.190000","-10.360000","15.830000","20.690000","13.350000","20.690000","71.000000","16.250000","51.610000","36.460000","56.000000","46.570000","52.260000","17.330000","56.000000","15.680000","10.500000","26.050000","10.630000","1.978073","-0.078393","0.415524","-0.078393","0.108224","-0.012438","0.981190","3.855127","90.000000","82.944643","43.241909","82.944643","3.705276","-0.302345","112.087343","184.505241","85.132195","6.703912","87.791617","97.503231","78.888685","56.208994","52.814886","63.022171","-0.078393","-0.078393","0.415524","1.978073","1.978073","34.937345","0.415524","48.752306","82.944643","-0.012438","0.108224","0.095786","62.414000","35.650000","66.308210","32.859862","42.498688","30.436980","41.039556","81.498865","61.816499","<1B USD"
"ETI PR","ETR","","10","12/30/2024","","","0.340000","5.38%","25.500000","21.750000","c525","22.550000","0.800000","-2.950000","23.530000","23.690000","-4.150000","-4.810000","22.360000","25.230000","21.390000","25.430000","12.000000","22.260000","83.000000","52.070000","88.390000","74.840000","85.450000","42.890000","88.390000","35.350000","15.000000","66.450000","39.990000","0.935183","-0.060980","0.594008","-0.060980","0.109033","-0.028672","0.249059","1.075519","84.814642","84.511823","57.520645","84.511823","3.726216","-0.708335","61.427974","64.561423","75.588153","6.613662","93.876241","94.734445","79.013129","52.252723","29.396458","22.702579","-0.060980","-0.060980","0.594008","0.935183","0.935183","21.739074","0.594008","65.707893","84.511823","-0.028672","0.109033","0.080361","70.773750","80.200000","79.136728","41.597659","53.533644","41.229064","55.236439","81.607922","58.366835","<1B USD"
"F PRB","F","BB","9.5","11/12/2024","6/1/2024","","0.390000","6.20%","26.790000","20.830000","c625","21.090000","0.260000","-5.700000","21.530000","23.350000","-2.030000","-9.670000","19.850000","25.390000","19.850000","25.640000","54.000000","20.930000","10.470000","8.440000","14.850000","9.970000","9.920000","5.740000","25.870000","41.480000","9.500000","8.060000","4.330000","0.824042","-0.595284","0.240521","-0.294949","0.050150","0.055444","0.299007","1.418014","75.923345","36.424430","29.241706","63.454545","2.201048","1.395280","64.884098","79.340540","73.980971","47.881201","78.563743","31.278078","69.949175","72.751944","30.994129","27.670638","-0.294949","-0.595284","0.240521","0.824042","0.824042","20.332528","0.240521","32.127469","49.939488","0.055444","0.050150","0.105594","73.379000","25.750000","55.837243","27.705737","35.989549","27.359072","36.990598","73.664626","76.241099","<1B USD"
"F PRC","F","BB","9","11/12/2024","12/1/2024","","0.380000","6.00%","25.990000","20.490000","c600","20.890000","0.400000","-5.100000","21.070000","22.970000","-0.860000","-9.040000","19.200000","25.020000","19.200000","25.380000","54.000000","20.740000","10.470000","8.440000","14.850000","9.970000","9.920000","5.740000","25.870000","41.480000","9.500000","8.060000","4.330000","0.824042","-0.595284","0.240521","-0.294949","0.050150","0.055444","0.299007","1.418014","75.923345","36.424430","29.241706","63.454545","2.201048","1.395280","64.884098","79.340540","73.980971","47.881201","78.563743","31.278078","69.949175","72.751944","30.994129","27.670638","-0.294949","-0.595284","0.240521","0.824042","0.824042","20.332528","0.240521","32.127469","49.939488","0.055444","0.050150","0.105594","73.379000","25.750000","55.837243","27.705737","35.989549","27.359072","36.990598","73.664626","76.241099","<1B USD"
"FBRT PRE","FBRT","","NR","12/27/2024","","","0.470000","7.50%","21.680000","18.200000","c750","20.270000","2.070000","-1.410000","20.640000","21.440000","-1.800000","-5.470000","19.050000","23.650000","18.030000","23.650000","9.000000","19.850000","10.820000","10.500000","14.120000","13.000000","13.280000","10.340000","17.740000","0.904960","","","","0.046422","-0.390079","0.030476","-0.233711","-0.167692","-0.185241","","","13.713733","54.892897","12.438095","68.966006","-3.441526","-4.623929","","","1.740598","75.001143","1.588904","42.945470","36.415809","14.096196","","","-0.233711","-0.390079","0.030476","0.046422","0.046422","10.491371","0.030476","12.173666","61.929452","-0.185241","-0.167692","-0.352933","39.524800","","","0.000000","1.000000","0.000000","1.000000","44.277287","25.096309","<1B USD"
"FCNCO","FCNCA","","9.5","11/27/2024","","","0.350000","5.63%","24.080000","19.400000","c550","21.950000","2.550000","-2.130000","22.240000","22.910000","-1.320000","-4.200000","20.570000","24.830000","18.910000","24.830000","69.000000","21.870000","1818.760000","1473.620000","2412.930000","2107.940000","1836.660000","310.270000","2412.930000","23.950000","9.500000","526.210000","282.900000","4.861862","-0.246244","0.234212","-0.246244","-0.137186","-0.009746","2.456339","5.428986","90.000000","67.838023","28.736988","67.838023","-2.651352","-0.235025","214.159438","252.419346","96.625684","94.010356","78.118452","40.557606","41.111750","56.865010","100.000000","85.851767","-0.246244","-0.246244","0.234212","4.861862","4.861862","71.433089","0.234212","31.528131","67.838023","-0.009746","-0.137186","-0.146932","65.928750","25.750000","59.354182","78.391064","100.000000","75.257103","100.000000","48.392628","62.388511","<1B USD"
"FCNCP","FCNCA","","9.5","11/27/2024","","","0.340000","5.38%","23.660000","18.850000","c525","21.390000","2.540000","-2.270000","21.440000","22.330000","-0.230000","-4.190000","19.300000","24.420000","18.690000","24.420000","69.000000","21.310000","1818.760000","1473.620000","2412.930000","2107.940000","1836.660000","310.270000","2412.930000","23.950000","9.500000","526.210000","282.900000","4.861862","-0.246244","0.234212","-0.246244","-0.137186","-0.009746","2.456339","5.428986","90.000000","67.838023","28.736988","67.838023","-2.651352","-0.235025","214.159438","252.419346","96.625684","94.010356","78.118452","40.557606","41.111750","56.865010","100.000000","85.851767","-0.246244","-0.246244","0.234212","4.861862","4.861862","71.433089","0.234212","31.528131","67.838023","-0.009746","-0.137186","-0.146932","65.928750","25.750000","59.354182","78.391064","100.000000","75.257103","100.000000","48.392628","62.388511","<1B USD"
"FHN PRF","FHN","","8.5","12/20/2024","","","0.290000","4.70%","","","c475","16.990000","","","17.570000","18.340000","-3.310000","-7.360000","16.410000","21.480000","13.130000","21.480000","2.000000","16.710000","19.150000","14.090000","22.440000","19.950000","18.850000","8.310000","24.920000","9.690000","8.500000","16.440000","7.720000","1.304452","-0.231541","0.359120","-0.146613","-0.040100","0.015915","0.164842","1.480570","90.000000","69.161316","38.729595","76.804813","-0.136630","0.406725","55.600585","82.039920","79.822975","95.953541","85.318169","52.514935","56.056540","63.118713","26.702616","28.578045","-0.146613","-0.231541","0.359120","1.304452","1.304452","26.412356","0.359120","43.394064","72.983065","0.015915","-0.040100","-0.024185","59.380000","15.850000","56.981087","30.239195","39.189050","29.062196","39.231041","61.489661","67.841418","<1B USD"
"FITBO","FITB","","10.5","12/26/2024","","","0.310000","4.95%","25.790000","17.930000","c500","19.820000","1.890000","-5.970000","21.550000","21.750000","-8.020000","-8.880000","19.520000","24.150000","17.580000","24.150000","8.000000","19.540000","37.980000","32.250000","49.070000","45.050000","38.990000","17.280000","50.640000","25.350000","10.500000","29.400000","12.910000","1.197917","-0.250000","0.177674","-0.226004","-0.156937","-0.025904","0.291837","1.941905","90.000000","67.500000","24.213953","69.659670","-3.162934","-0.639119","64.387925","101.947167","78.737921","93.513988","73.513980","44.413911","38.071455","52.927212","30.764762","35.269946","-0.226004","-0.250000","0.177674","1.197917","1.197917","25.064094","0.177674","26.157158","68.579835","-0.025904","-0.156937","-0.182841","66.523750","35.650000","61.877793","33.712456","43.575429","31.463675","42.390164","45.728231","58.954955","<1B USD"
"FITBP","FITB","","NR","12/26/2024","","","0.380000","6.00%","25.600000","22.130000","c600","24.340000","2.210000","-1.260000","24.430000","24.460000","-0.380000","-0.480000","23.040000","25.900000","21.010000","25.900000","8.000000","23.990000","37.980000","32.250000","49.070000","45.050000","38.990000","17.280000","50.640000","25.350000","10.500000","29.400000","12.910000","1.197917","-0.250000","0.177674","-0.226004","-0.156937","-0.025904","0.291837","1.941905","90.000000","67.500000","24.213953","69.659670","-3.162934","-0.639119","64.387925","101.947167","78.737921","93.513988","73.513980","44.413911","38.071455","52.927212","30.764762","35.269946","-0.226004","-0.250000","0.177674","1.197917","1.197917","25.064094","0.177674","26.157158","68.579835","-0.025904","-0.156937","-0.182841","66.523750","35.650000","61.877793","33.712456","43.575429","31.463675","42.390164","45.728231","58.954955","<1B USD"
"FRT PRC","FRT","","12.5","1/2/2025","","","0.310000","5.00%","25.750000","19.640000","c500","20.060000","0.420000","-5.690000","20.720000","21.400000","-3.170000","-6.270000","19.410000","23.270000","18.570000","23.900000","15.000000","19.800000","95.290000","80.650000","118.340000","114.330000","97.910000","67.010000","140.510000","8.220000","12.500000","","","0.422027","-0.321828","0.181525","-0.194778","-0.166535","-0.026759","","","43.762125","61.035513","24.522009","72.470002","-3.411561","-0.660506","","","65.518187","84.021241","73.869627","44.439611","36.593886","52.718799","","","-0.194778","-0.321828","0.181525","0.422027","0.422027","15.244832","0.181525","26.522965","66.752758","-0.026759","-0.166535","-0.193295","56.440000","55.450000","61.137758","0.000000","1.000000","0.000000","1.000000","44.433347","58.773229","<1B USD"
"FULTP","FULT","","11","12/2/2024","","","0.320000","5.13%","23.100000","15.090000","c500","17.850000","2.760000","-5.250000","19.200000","19.270000","-7.030000","-7.390000","17.250000","21.220000","14.560000","21.220000","74.000000","17.790000","17.160000","14.320000","22.490000","20.500000","18.210000","8.890000","22.490000","3.120000","11.000000","16.820000","11.780000","0.930259","-0.236994","0.198324","-0.236994","-0.162927","-0.057661","0.020214","0.456706","84.420697","68.670520","25.865922","68.670520","-3.318090","-1.433309","45.593143","37.858829","75.521054","95.232834","75.340897","42.319947","37.149377","45.188019","22.076452","13.726396","-0.236994","-0.236994","0.198324","0.930259","0.930259","21.676754","0.198324","28.118823","68.670520","-0.057661","-0.162927","-0.220587","45.300000","40.600000","54.628618","30.348210","39.326725","30.960100","41.727716","44.920158","52.206776","<1B USD"
"GAB PRG","GAB","","16","12/16/2024","","","0.310000","5.00%","24.500000","21.000000","c500","20.860000","-0.140000","-3.640000","21.150000","21.820000","-1.360000","-4.420000","20.170000","24.190000","20.170000","24.200000","88.000000","20.850000","5.600000","4.500000","5.900000","5.540000","5.390000","4.500000","7.570000","1.710000","16.000000","6.170000","3.770000","0.244444","-0.260238","0.244444","-0.050847","0.010830","0.038961","-0.092382","0.485411","29.555556","66.578600","29.555556","85.423729","1.182576","0.983074","37.802089","39.097483","58.684841","92.160962","78.834965","93.079924","63.896478","68.735093","18.474863","14.142774","-0.050847","-0.260238","0.244444","0.244444","0.244444","12.997445","0.244444","32.500156","76.001164","0.038961","0.010830","0.049791","41.775000","90.100000","66.232739","27.097043","35.220830","27.066217","36.605349","68.360277","72.738612","<1B USD"
"GAB PRH","GAB","","16","12/16/2024","","","0.310000","5.00%","23.890000","20.980000","c500","20.800000","-0.180000","-3.090000","21.140000","21.870000","-1.630000","-4.880000","20.390000","24.100000","20.390000","24.240000","88.000000","20.790000","5.600000","4.500000","5.900000","5.540000","5.390000","4.500000","7.570000","1.710000","16.000000","6.170000","3.770000","0.244444","-0.260238","0.244444","-0.050847","0.010830","0.038961","-0.092382","0.485411","29.555556","66.578600","29.555556","85.423729","1.182576","0.983074","37.802089","39.097483","58.684841","92.160962","78.834965","93.079924","63.896478","68.735093","18.474863","14.142774","-0.050847","-0.260238","0.244444","0.244444","0.244444","12.997445","0.244444","32.500156","76.001164","0.038961","0.010830","0.049791","41.775000","90.100000","66.232739","27.097043","35.220830","27.066217","36.605349","68.360277","72.738612","<1B USD"
"GAB PRK","GAB","","16","12/16/2024","","","0.310000","5.00%","24.400000","21.230000","c500","20.770000","-0.460000","-3.630000","21.160000","21.880000","-1.830000","-5.060000","20.500000","24.190000","20.500000","24.250000","88.000000","20.760000","5.600000","4.500000","5.900000","5.540000","5.390000","4.500000","7.570000","1.710000","16.000000","6.170000","3.770000","0.244444","-0.260238","0.244444","-0.050847","0.010830","0.038961","-0.092382","0.485411","29.555556","66.578600","29.555556","85.423729","1.182576","0.983074","37.802089","39.097483","58.684841","92.160962","78.834965","93.079924","63.896478","68.735093","18.474863","14.142774","-0.050847","-0.260238","0.244444","0.244444","0.244444","12.997445","0.244444","32.500156","76.001164","0.038961","0.010830","0.049791","41.775000","90.100000","66.232739","27.097043","35.220830","27.066217","36.605349","68.360277","72.738612","<1B USD"
